original_id,category,subset,x_position,y_position
1446,Grounding & Counting,tallyqa,-1.7105672,13.957441
1447,Grounding & Counting,tallyqa,-2.2648647,13.452209
1448,Grounding & Counting,tallyqa,-0.5068742,12.945275
1449,Grounding & Counting,tallyqa,-1.4287742,15.124818
1450,Grounding & Counting,tallyqa,-1.191937,12.840298
1451,Grounding & Counting,tallyqa,-0.7951459,13.128243
1452,Grounding & Counting,tallyqa,-2.041517,14.90799
1453,Chart & Table,tat_dqa,-2.8914964,18.513271
1454,Chart & Table,tat_qa,-4.983957,16.240915
1455,Captioning & Knowledge,textcaps,-0.7445523,15.09082
1456,Captioning & Knowledge,textcaps,-1.1821718,13.070472
1457,OCR QA,textocr(gpt4v),-1.6652915,13.593408
1458,OCR QA,textocr(gpt4v),-1.2120732,14.200418
1459,OCR QA,textvqa,-3.954238,15.533072
1460,OCR QA,textvqa,-3.5793169,12.164482
1461,Science,tqa,-3.1680925,12.166714
1462,Mathematics,unigeo(mathv360k),-4.861552,11.670065
1463,OCR QA,ureader_cap,-3.1146836,16.865677
1464,OCR QA,ureader_cap,-1.4596508,14.073721
1465,OCR QA,ureader_cap,-1.066469,12.193185
1466,OCR QA,ureader_cap,-2.4253721,16.439564
1467,OCR QA,ureader_cap,-1.4031659,13.693128
1468,OCR QA,ureader_cap,-2.7545621,15.230273
1469,OCR QA,ureader_cap,-3.8215294,16.937256
1470,OCR QA,ureader_cap,-3.0048773,12.195416
1471,OCR QA,ureader_cap,-2.9467802,14.161315
1472,OCR QA,ureader_ie,-3.3650353,18.916605
1473,OCR QA,ureader_kg_processed,-2.6326602,17.692429
1474,OCR QA,ureader_kg_processed,-3.7576883,16.363173
1475,OCR QA,ureader_kg_processed,-7.405658,15.387937
1476,OCR QA,ureader_qa_processed,-0.38821623,16.618586
1477,OCR QA,ureader_qa_processed,0.34040427,16.536598
1478,OCR QA,ureader_qa_processed,-1.2258626,15.028207
1479,OCR QA,ureader_qa_processed,0.12460345,16.11192
1480,OCR QA,ureader_qa_processed,0.42298225,16.552795
1481,OCR QA,ureader_qa_processed,-2.852388,16.006634
1482,OCR QA,ureader_qa_processed,-0.6593659,13.979379
1483,OCR QA,ureader_qa_processed,-2.9657156,18.554277
1484,OCR QA,ureader_qa_processed,0.15679286,16.374321
1485,OCR QA,ureader_qa_processed,0.0874012,16.609613
1486,OCR QA,ureader_qa_processed,-7.2615995,14.888373
1487,OCR QA,ureader_qa_processed,-0.548176,18.47858
1488,OCR QA,ureader_qa_processed,-7.314555,15.370032
1489,OCR QA,ureader_qa_processed,0.042276993,16.33529
1490,OCR QA,ureader_qa_processed,0.458077,16.473448
1491,OCR QA,ureader_qa_processed,0.20129277,16.408411
1492,OCR QA,ureader_qa_processed,-1.3313242,16.77525
1493,OCR QA,ureader_qa_processed,-1.3548806,17.374992
1494,OCR QA,ureader_qa_processed,0.28216,16.484983
1495,OCR QA,ureader_qa_processed,0.31041244,16.489374
1496,OCR QA,ureader_qa_processed,0.40330794,16.222654
1497,OCR QA,ureader_qa_processed,-1.5861939,13.4266615
1498,OCR QA,ureader_qa_processed,-1.4182721,18.93737
1499,OCR QA,ureader_qa_processed,-2.6782496,18.193298
1500,OCR QA,ureader_qa_processed,-0.87527555,16.933899
1501,General VQA,vision_flan(filtered),-0.56303865,13.4160385
1502,General VQA,vision_flan(filtered),-5.3517127,17.694803
1503,General VQA,vision_flan(filtered),-3.2433019,15.603335
1504,General VQA,vision_flan(filtered),-1.8283677,9.439475
1505,General VQA,vision_flan(filtered),-3.5837595,11.817849
1506,General VQA,vision_flan(filtered),-1.9949989,9.659579
1507,General VQA,vision_flan(filtered),-3.9365442,15.855789
1508,General VQA,vision_flan(filtered),-3.4549484,17.179455
1509,General VQA,vision_flan(filtered),-4.505904,15.089286
1510,General VQA,vision_flan(filtered),-2.2987983,12.389837
1511,General VQA,vision_flan(filtered),-1.1805819,15.897051
1512,General VQA,vision_flan(filtered),-0.7427064,12.143822
1513,General VQA,vision_flan(filtered),-1.5613407,14.766336
1514,General VQA,vision_flan(filtered),-5.431604,16.530396
1515,General VQA,vision_flan(filtered),-2.1079543,9.795982
1516,General VQA,vision_flan(filtered),-4.0272603,12.842213
1517,General VQA,vision_flan(filtered),-0.7639318,14.016364
1518,Chart & Table,vistext,-4.615444,15.827518
1519,General VQA,visual7w,-4.9198766,12.580895
1520,OCR QA,visualmrc,-3.1618717,17.868393
1521,Science,visualwebinstruct(filtered),0.19766942,16.277098
1522,Science,visualwebinstruct(filtered),-5.207955,12.296344
1523,Science,visualwebinstruct(filtered),-2.478752,15.9534235
1524,Science,visualwebinstruct(filtered),-5.3273616,13.613769
1525,Science,visualwebinstruct(filtered),-5.063052,12.780937
1526,Science,visualwebinstruct(filtered),-4.5611515,11.5869
1527,Science,visualwebinstruct(filtered),-6.2776504,12.762167
1528,Science,visualwebinstruct(filtered),-5.0601234,15.37361
1529,Science,visualwebinstruct(filtered),-4.8031926,13.887086
1530,Science,visualwebinstruct(filtered),-2.041472,15.937402
1531,Science,visualwebinstruct(filtered),-5.0025134,12.591787
1532,Science,visualwebinstruct(filtered),-4.588724,11.807936
1533,Science,visualwebinstruct(filtered),-3.2328036,15.801565
1534,Science,visualwebinstruct(filtered),-4.493823,12.591351
1535,Science,visualwebinstruct(filtered),-4.500083,11.668415
1536,Science,visualwebinstruct(filtered),-5.212913,13.715419
1537,Science,visualwebinstruct(filtered),-4.4452915,12.369002
1538,Science,visualwebinstruct(filtered),-5.3771167,12.082145
1539,Science,visualwebinstruct(filtered),-3.0751553,15.810075
1540,Science,visualwebinstruct(filtered),-5.6383653,11.890171
1541,Science,visualwebinstruct(filtered),0.16722926,16.123463
1542,Science,visualwebinstruct(filtered),-5.635973,11.784142
1543,Science,visualwebinstruct(filtered),-4.7131815,11.859157
1544,Science,visualwebinstruct(filtered),-6.674552,16.054293
1545,Science,visualwebinstruct(filtered),0.31570235,16.438677
1546,Science,visualwebinstruct(filtered),-4.5665827,12.13578
1547,General VQA,vizwiz(mathv360k),-1.414545,13.934932
1548,Chart & Table,vqaonbd,-0.8374918,16.678001
1549,Chart & Table,vqaonbd,-0.76935184,16.891268
1550,Chart & Table,vqaonbd,-0.7749725,16.949081
1551,Science,vqarad,-3.3113384,15.209322
1552,General VQA,vqav2,-0.81680644,13.298286
1553,General VQA,vqav2,-3.7252114,14.326692
1554,General VQA,vqav2,-3.561089,13.907111
1555,General VQA,vqav2,-3.2257302,12.510049
1556,General VQA,vqav2,-2.9566333,12.515226
1557,General VQA,vqav2,-1.6344411,13.967026
1558,General VQA,vqav2,-1.4874606,13.836463
1559,General VQA,vqav2,-4.3959174,12.975297
1560,General VQA,vsr,-1.7102809,14.585667
1561,General VQA,websight,-3.1001532,18.220957
1562,General VQA,wildvision,-1.8356924,14.7251425
1563,Naive OCR,wordart,-6.515975,13.7404175
1564,General VQA,yesbut,1.4558206,10.848951
